0,1,2
"""{'brand': '\""HP Enterprise\""', 'title': \""['508429001']  HP 400-GB 10K 3.5 DP NHP SAS Hard Drive\"", 'category': 'Computers_and_Accessories', 'subcategory': 'Hard_Drives', 'type': 'Internal_Drive', 'sku': '[hp50842900110pack]'}""

","""{'title': '10 x 400GB SAS 3.5-inch Non-Hot-Plug 10K DP Hard Drive', 'category': 'Computer Hard Drives', 'subcategory': 'Serial Attached SCSI (SAS) Drives', 'brand': 'Hewlett-Packard', 'sku': '508429-001', 'type': 'Hard Disk Drive'}""

",1
"""{'title': 'Corsair Vengeance LPX 32GB (2x16GB) DDR4 DRAM 2666MHz Memory Kit', 'category': 'Computers_and_Accessories', 'subcategory': 'Memory_Modules', 'brand': 'Corsair', 'sku': 'CMK32GX4M2A2666C16', 'type': 'Memory'}""

","""{'title': 'Corsair Vengeance LPX CMK32GX4M2B3200C16', 'category': 'Memory', 'subcategory': 'DDR4 SDRAM', 'brand': 'Corsair', 'sku': 'CMK32GX4M2B3200C16', 'type': 'RAM'}""

",0
"""{'title': 'Corsair Vengeance White LED 32GB DDR4 3000 Memory Kit', 'subcategory': 'Memory_RAM', 'brand': 'Corsair', 'sku': 'CMU32GX4M4C3000C15', 'type': 'RAM'}""

","""{'title': 'Corsair CMU32GX4M4C3000C15', 'category': 'Memory', 'subcategory': 'RAM', 'brand': 'Corsair', 'sku': 'CMU32GX4M4C3000C15', 'type': 'Quad Kit, 4x8GB, DDR4-3000Mhz, PC4-24000, 15-17-17-35-2N, 1.35V, XMP'}""

",1
"""{'category': 'Computers_and_Accessories', 'subcategory': 'Memory_Modules', 'title': 'Corsair Vengeance 8GB (1x8GB) DDR3 PC3-12800C10 1600MHz Single Channel Module (CMZ8GX3M1A1600C10)', 'brand': 'Corsair', 'sku': 'CMZ8GX3M1A1600C10', 'type': 'RAM'}""

","""{'title': 'Corsair Vengeance DDR3 8GB RAM', 'category': 'Computer Hardware', 'subcategory': 'Memory (RAM)', 'brand': 'Corsair', 'sku': 'CMZ8GX3M1A1600C10', 'type': 'System Memory (RAM)'}""

",1
"""{'category': 'Computers_and_Accessories', 'subcategory': 'Network_Adapters', 'title': 'Startech.com ST1000BT32 1port PCI 10/100/1000 32 Bit Gb Ethernet Network Adapter Card', 'brand': 'Startech.com', 'sku': 'ST1000BT32', 'type': 'Network Adapter'}""

","""{'title': '1port PCI 10/100/1000 32-bit Gb Ethernet Network Adapter Card', 'category': 'Computer Hardware', 'subcategory': 'Network Adapters', 'brand': 'Startech.com', 'sku': 'ST1000BT32', 'type': 'Ethernet Adapter'}""

",1
"""{'brand': '\""Sandisk\""@tr', 'category': 'Computers_and_Accessories > Data_Storage > External_Drives', 'title': '[\\'sdcz33016gb35\\']  \""SanDisk Cruzer Fit CZ33 16GB USB 2.0 Low-Profile Flash Drive- SDCZ33-016G-B35\""@en-US', 'subcategory': 'External_Drives > USB_Flash_Drives > Low_Profile_USB_Flash_Drives', 'type': 'USB_Flash_Drive', 'sku': ''}""

","""{'title': 'Sandisk Cruzer Ultra', 'category': 'USB Drives', 'subcategory': 'External Hard Drives', 'brand': 'Sandisk', 'sku': 'Cruzer Ultra', 'type': 'USB 3.0'}""

",0
"""{'category': 'Computers_and_Accessories', 'subcategory': 'Motherboards', 'brand': 'ASRock', 'title': 'ASRock H81M-DGS R2.0 Micro-ATX Motherboard', 'sku': \""['90-MXGSR0-A0UAYZ', 'H81M-DGS R2.0']\"", 'type': 'Micro-ATX'}""

","""{'title': 'ASRock H81M-DGS R2.0 Micro-ATX Motherboard', 'category': 'Motherboards', 'subcategory': 'Micro-ATX Motherboards', 'brand': 'ASRock', 'sku': 'LN63077', 'type': 'Intel H81, S 1150'}""

",1
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': \""['449363b21']  HP SC40Ge Host Bus Adapter\"", 'subcategory': 'HBA (Host Bus Adapter)', 'sku': '449363-B21', 'type': 'SC40Ge'}""

","""{'title': 'HP NC373F PCI Express Multifunction Gigabit Server Adapter', 'category': 'Server Adapters', 'subcategory': 'PCI-E Gigabit Server Adapters', 'brand': 'HP', 'sku': '394793-B21', 'type': 'Spare'}""

",0
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': '[\\'653078b21\\']  \""653078-B21 HP G8 G9 200-GB 6G 2.5 SAS SC SSD\"",', 'subcategory': 'SAS SSDs', 'sku': '653078-B21', 'type': 'Enterprise SSD'}""

","""{'title': 'HP 400GB 6G SLC Enterprise Performance 2.5-inch SAS SSD', 'category': 'Storage', 'subcategory': 'Solid State Drives (SSD)', 'brand': 'HP', 'sku': '632429-003', 'type': 'Enterprise Performance SSD'}""

",0
"""{'brand': '\""Kingston\""', 'category': 'Computers_and_Accessories', 'subcategory': 'Memory_Cards', 'title': '[\\'sda1064gb\\']  \""Kingston 64GB SDHC/SDXC UHS-I U1 Class 10 Flash Memory Card (SDA10/64GB)\""@en \""\u25b7 Kingston \u2026 | OcUK\""@en  \""With speeds of up to 90MB/s read and 45MB/s write this versatile card transfers files much faster than standard Class 10 SDHC cards.\""@en', 'sku': 'KG-SDA10/64GB', 'type': 'Memory_Card'}""

","""{'title': 'Kingston UHS-I SD10VG2/64GB Flash Memory Card', 'category': 'Electronics', 'subcategory': 'Memory Cards', 'brand': 'Kingston', 'sku': 'SD10VG2/64GB', 'type': 'SDXC UHS-I'}""

",0
"""{'title': 'Ballistix Sport - DDR4 8 GB DIMM 288-pin', 'subcategory': 'RAM', 'brand': 'Crucial', 'sku': 'BLS8G4D240FSA', 'type': 'Memory'}""

","""{'title': '4GB 2666MHZ DDR4 CL15 HX FUR BK', 'category': 'Computer Hardware', 'subcategory': 'Memory', 'brand': 'Tradineur.com', 'sku': 'HX-FUR-BK', 'type': 'RAM DIMM'}""

",0
"""{'category': 'Computers_and_Accessories', 'subcategory': 'Processors', 'brand': 'Intel', 'type': 'Processor', 'title': \""['bx80660e52683v4'] Intel Processor, Xeon 16C E5-2683 v4 2.1GHz 40MB 120W\""}""

","""{'title': 'HP Intel Xeon E7-4820', 'category': 'Processors', 'subcategory': 'Servers', 'brand': 'HP', 'sku': 'E7-4820', 'type': 'Intel Xeon'}""

",0
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': '[\\'453475b21\\', \\'453475b21\\']  \""453475-B21 HP Xeon L5335 2.0GHz DL140 G3\"", \""Null\""', 'subcategory': 'Intel Xeon Quad-Core Processors', 'sku': '453475-B21', 'type': 'Processor'}""

","""{'title': 'Intel Xeon L5335 DL140 G3 (2.0GHz/4-core/8MB/80W)', 'category': 'Processors', 'subcategory': 'Intel Xeon Processors', 'brand': 'Intel', 'sku': '453475-B21', 'type': 'Processor Kit'}""

",1
"""{'title': 'Zowie RL2455 E-Sports 24\"" Full HD LED Monitor', 'subcategory': 'Monitors_for_Gaming', 'brand': 'BenQ', 'sku': '9H.LF4LB.DBE', 'type': 'Monitor'}""

","""{'title': 'Gigabyte GA-Z170N-Gaming 5', 'category': 'Motherboards', 'subcategory': 'Intel Z170', 'brand': 'Gigabyte', 'sku': 'GA-Z170N-Gaming 5', 'type': 'Motherboard'}""

",0
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': \""['340743b22'] HP 340743-B22 20/40-GB Int SCSI DLT Tape Drive\"", 'subcategory': 'DLT Drives', 'sku': '340743-B22', 'type': 'Tape Drive'}""

","""{'title': 'Hewlett Packard Enterprise SP/CQ Drive DLT 20/40GB Internal', 'category': 'Storage Drives', 'subcategory': 'Tape Drives', 'brand': 'Hewlett Packard Enterprise', 'sku': '340769-001', 'type': 'DLT'}""

",0
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': \""['Seagate Barracuda ES 500GB SATA-II 16MB Cache - OEM (ST3500630NS)', 'ST3500630NS']\"", 'subcategory': 'Desktop_Hard_Drives', 'sku': 'ST3500630NS', 'type': 'Hard_Drive'}""

","""{'title': 'Seagate BarraCuda 4TB HDD', 'category': 'Storage Devices', 'subcategory': 'Hard Disk Drives', 'brand': 'Seagate', 'sku': 'ST4000DM004', 'type': 'Internal HDD'}""

",0
"""{'category': 'Computers_and_Accessories', 'subcategory': 'Memory_Modules', 'title': 'Corsair Vengeance 8GB (1x8GB) DDR3 PC3-12800C10 1600MHz Single Channel Module (CMZ8GX3M1A1600C10)', 'brand': 'Corsair', 'sku': 'CMZ8GX3M1A1600C10', 'type': 'RAM'}""

","""{'title': 'Corsair Vengeance 8GB (2x4GB) DDR3 PC3-15000C9 1866MHz Dual Channel Kit', 'category': 'Computer Hardware', 'subcategory': 'Memory (RAM)', 'brand': 'Corsair', 'sku': 'CMZ8GX3M2A1866C9', 'type': 'RAM'}""

",0
"""{'category': 'Computers_and_Accessories', 'title': 'OS6380WKTGGHKWOF AMD Opteron Hexadeca-Core 6380 2.5GHz Processor', 'subcategory': 'Processors', 'brand': 'AMD', 'sku': 'OS6380WKTGGHKWOF', 'type': 'Processor'}""

","""{'title': 'AMD A6-7400K', 'category': 'Processors', 'subcategory': 'APUs (Accelerated Processing Units)', 'brand': 'AMD', 'sku': 'A6-7400K', 'type': 'Microprocessor'}""

",0
"""{'title': '507825-B21 HP Xeon E5506 2.13GHz BL280c G6', 'subcategory': 'Processors_Intel_Xeon', 'brand': 'HP', 'sku': '507825-B21', 'type': 'Processor'}""

","""{'title': '507825-B21 HP Xeon E5506 2.13GHz BL280c G6', 'category': 'Processors', 'subcategory': 'Processors', 'brand': 'HP', 'sku': '507825-B21', 'type': 'Processor Kit'}""

",1
"""{'title': '[\\'wd30efrx\\']  \""WD Red 3TB 3.5\"" Internal SATA HDD/Hard Drive', 'category': 'Computers_and_Accessories', 'subcategory': 'Hard_Drives', 'brand': 'WD', 'sku': '[wd30efrx]', 'type': 'Hard_Drive'}""

","""{'title': 'WD 3TB WD Red SATA 6Gb s 3.5\"" Internal NAS Hard Drive', 'category': 'Hard Drives', 'subcategory': 'NAS Drives', 'brand': 'WD', 'sku': 'WD30EFRX', 'type': 'Internal'}""

",1
"""{'title': 'HyperX FURY - DDR3 4 GB DIMM 240-pin', 'subcategory': 'RAM', 'brand': 'Kingston', 'sku': 'HX316C10F/4', 'type': 'RAM DDR3', 'category': 'Computers_and_Accessories'}""

","""{'title': 'HyperX FURY DDR3 memory', 'category': 'Computer Hardware', 'subcategory': 'RAM (Random Access Memory)', 'brand': 'HyperX', 'sku': 'HX316C10F/4', 'type': 'DDR3'}""

",1
"""{'title': 'Kingston Digital 32 GB microSDHC Flash Memory Card SDC4/32GB', 'subcategory': 'MicroSDHC Cards', 'brand': 'Kingston', 'sku': \""['SDC4/32GB', 'SDC4/32GBER']\"", 'type': 'microSDHC Flash Memory Card'}""

","""{'title': 'Kingston Digital 32 GB microSDHC Flash Memory Card', 'category': 'Computer Accessories & Peripherals', 'subcategory': 'Memory Cards', 'brand': 'Kingston', 'sku': 'SDC4/32GB', 'type': 'microSDHC'}""

",1
"""{'title': 'PNY Elite Performance 64GB SDXC Class 10 UHS-I U3', 'subcategory': 'Geheugenkaarten (Memory Cards)', 'brand': 'PNY', 'sku': 'P-SDX64U395-GE', 'type': 'SDXC Class 10 UHS-I U3 Memory Card'}""

","""{'title': 'PNY Elite Performance - flash memory card 64 GB SDXC UHS-I', 'category': 'Electronics', 'subcategory': 'Memory Cards', 'brand': 'PNY', 'sku': 'P-SDX64U395-GE', 'type': 'SDXC UHS-I flash memory card'}""

",1
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': \""['495605b21']  '495605-B21 HP 64-GB (8x8GB) PC2-5300 SDRAM Kit' Price 495605-B21 'New 495605-B21 Kit Wholesale' Description:Genuine HPE 64GB (8x8GB) RegisteredPC2-5300 Dual-Rank SDRAM Memory Kit Part Number(s) Option Part# 495605-B21 (8 x 8GB)\"", 'subcategory': 'Server Memory DIMMs', 'sku': '495605-B21', 'type': 'Memory'}""

","""{'title': 'HP 1GB (2x512MB) PC2-5300 SDRAM', 'category': 'Computer Hardware', 'subcategory': 'Memory', 'brand': 'HP', 'sku': '397409-B21', 'type': 'SDRAM'}""

",0
"""{'title': 'Corsair 16GB Vengeance LPX DDR4 3200MHz RAM/Memory Kit 4x 4GB', 'subcategory': 'RAM', 'brand': 'Corsair', 'sku': \""['CMK16GX4M4C3200C16', 'K16GX4M4C3200C16', 'MK16GX4M4C3200C16']\"", 'type': 'RAM DDR4'}""

","""{'title': 'Corsair 16GB DDR4 SDRAM DIMM Kit', 'category': 'Computer Hardware', 'subcategory': 'Memory', 'brand': 'Corsair', 'sku': 'CMK16GX4M4C3200C16', 'type': 'RAM DIMM'}""

",1
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': \""[['653078b215pack', '653078b21'], '653078-B21 HP G8 G9 200-GB 2.5-inch (SFF) Serial Attached SCSI (SAS)6G SCL SC Enterprise Performance (EP) Solid State Drive']\"", 'subcategory': 'Enterprise Performance SSD', 'sku': '653078-B21-5Pack', 'type': 'SSD'}""

","""{'title': 'HP 400GB 6G SLC Enterprise Performance 2.5-inch SAS SSD', 'category': 'Storage', 'subcategory': 'Solid State Drives (SSD)', 'brand': 'HP', 'sku': '632429-003', 'type': 'Enterprise Performance SSD'}""

",0
"""{'title': 'WD Red 3TB 3.5\"" Internal SATA HDD/Hard Drive', 'subcategory': 'NAS Hard Drives', 'brand': 'Western Digital', 'sku': 'WD30EFRX', 'type': 'Hard Disk Drive', 'category': 'Computers_and_Accessories'}""

","""{'title': 'WD 1TB WD Red SATA 6Gb s 3.5\"" Internal NAS Hard Drive', 'category': 'Hard Drives', 'subcategory': 'NAS Drives', 'brand': 'WD', 'sku': 'WD10EFRX', 'type': 'Internal'}""

",0
"""{'brand': '\""HP Enterprise\""', 'title': 'Hewlett Packard Enterprise 2GB PC2-5300 DDR2-667 2GB DDR2 667MHz Memory Module', 'subcategory': 'Genuine HP Memory', 'sku': '408851-B21', 'type': 'Memory Module'}""

","""{'title': 'Hewlett Packard Enterprise 2GB PC2-5300 DDR2-667 2GB DDR2 667MHz memory module', 'category': 'Computer Hardware', 'subcategory': 'Memory Modules', 'brand': 'Hewlett Packard Enterprise', 'sku': '408851-B21', 'type': 'RAM'}""

",1
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': '[\\'665240b21\\', \\'665240b21\\']  \""HPE 366FLR - network adapter\""', 'subcategory': 'Ethernet Adapters for Servers', 'sku': '665240-B21', 'type': 'Network Adapter'}""

","""{'title': 'HP Ethernet 1Gb 4-Port 331T Adapter', 'category': 'Networking Adapters', 'subcategory': 'Ethernet Adapters', 'brand': 'HP', 'sku': '647594-B21', 'type': 'Networking Component'}""

",0
"""{'title': 'Corsair Carbide SPEC-03 Mid Tower Computer Case', 'subcategory': 'Computer Cases', 'brand': 'Corsair', 'sku': 'CC-9011054-WW', 'type': 'Computer Case'}""

","""{'title': 'Gigabyte GA-Z170N-Gaming 5', 'category': 'Motherboards', 'subcategory': 'Intel Z170 Motherboards', 'brand': 'Gigabyte', 'sku': 'GA-Z170N-Gaming 5', 'type': 'Motherboard'}""

",0
"""{'title': 'Laptop Model XYZ', 'category': 'Computers_and_Accessories', 'subcategory': 'Laptops', 'brand': 'BrandName', 'sku': 'SKU-XYZ', 'type': 'Notebook'}""

","""{'title': 'AMD A6-9500', 'category': 'Processors', 'subcategory': 'APUs (Accelerated Processing Units)', 'brand': 'AMD', 'sku': 'A6-9500', 'type': 'Boxed'}""

",0
"""{'title': '[\\'wds100t1b0a\\'] WD Blue 1TB 2.5\"" SATA 6Gbps Solid State Drive (WDS100T1B0A)', 'category': 'Computers_and_Accessories', 'subcategory': 'Solid state drives', 'brand': 'WD', 'sku': 'WDS100T1B0A', 'type': 'Solid State Drive'}""

","""{'title': 'WD Purple WD20PURZ', 'category': 'Hard Drives', 'subcategory': 'External Hard Drives', 'brand': 'WD', 'sku': 'WD20PURZ', 'type': 'Hard Disk Drive'}""

",0
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': '[\\'583383b21\\', \\'583383b21\\']  \""583383-B21 HP Xeon E5506 2.13GHz DL170h G6\"", \""Null\"" \""New 583383-B21 G6 Wholesale Price 583383-B21\""', 'subcategory': 'Xeon Processors', 'sku': '[583383b21]', 'type': 'Processor'}""

","""{'title': '583383-B21 HP Xeon E5506 2.13GHz DL170h G6', 'category': 'Computer Hardware', 'subcategory': 'Intel Xeon Processors', 'brand': 'HP', 'sku': '583383-B21', 'type': 'Intel Xeon E5506'}""

",1
"""{'brand': 'HP', 'title': \""['647897b21']  HP, 647897-B21, 8GB 2Rx4 PC3L-10600R-9 Kit\"", 'subcategory': 'Desktop Memory', 'sku': '647897-B21', 'type': 'Memory_Upgrade', 'category': 'Computers_and_Accessories/Memory'}""

","""{'title': 'HP Low Power kit - 2 x 4 DIMM DDR2 8 GB 240-pin', 'category': 'Computer Hardware', 'subcategory': 'Memory', 'brand': 'HP', 'sku': '', 'type': 'Memory Kit'}""

",0
"""{'category': 'Computers_and_Accessories', 'subcategory': 'Processors', 'title': \""['bx80677i77700']  Intel Core i7-7700 3.6GHz 4-Core Processor - Retail\"", 'brand': 'Intel', 'sku': 'BX80677I77700', 'type': 'Desktop Processor'}""

","""{'title': 'Intel Core i7 7700 Kaby Lake Desktop Processor/CPU', 'category': 'Processor/CPU', 'subcategory': '', 'brand': 'Intel', 'sku': 'LN76876 - BX80677I77700', 'type': 'Desktop Processor/CPU'}""

",1
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': '[\\'504351b21\\', \\'504351b21\\']  \""504351-B21 HP 8GB (2x4GB) PC6400 SDRAM Kit\"",', 'subcategory': 'Server Memory Upgrades', 'sku': '504351-B21', 'type': 'Memory Kit'}""

","""{'title': 'HP 2GB (2x1GB) 266MHz SDRAM Kit', 'category': 'Computer Hardware', 'subcategory': 'Memory', 'brand': 'HP', 'sku': '300680-B21', 'type': 'SDRAM Kit'}""

",0
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': 'HP, 347786-B21, 8 INTERNAL PORT', 'subcategory': 'HBA Controller', 'sku': '347786-B21', 'type': 'HBA Controller'}""

","""{'title': 'BD1465822C 2-5-2 FE-23518-01 146.8-GB 10K FC-AL HotSwap Hard Drive', 'category': 'Storage', 'subcategory': 'Hard Drives', 'brand': 'HP', 'sku': 'BD1465822C', 'type': '10K FC-AL HotSwap Hard Drive'}""

",0
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': '[\\'432094b215pack\\', \\'432094b21\\']  \""432094-B21 HP 146-GB 15K 3.5 SP SAS\"", \""Null\"" \""New 432094-B21 SAS 10 Pack Wholesale Price 432094-B21-10Pack\""', 'subcategory': '15K SAS Drives', 'sku': '432094b215', 'type': 'Hard Drive'}""

","""{'title': '10 x 146GB SAS 10 Pack', 'category': 'Hard Drives', 'subcategory': 'SAS Drives', 'brand': 'HP', 'sku': '432094-B21', 'type': 'Hard Drive'}""

",1
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': 'HP 146GB 3G 10K 2.5 DP SAS Hot-Plug Hard Drive', 'subcategory': '10K SAS Drives', 'sku': '[430165003]', 'type': 'Hard Drive'}""

","""{'title': '456896-001 HP 400-GB 10K 3.5 DP SAS Hard Drive', 'category': 'Computer Hardware', 'subcategory': 'SAS (Serial Attached SCSI) Hard Drives', 'brand': 'HP', 'sku': '456896-001', 'type': 'Hard Disk Drive'}""

",0
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': '[\\'157866001\\']  \""157866-001 HP Proliant Remote Insight Board Lights Out Edition (LOE)\""', 'subcategory': 'Insight Board', 'sku': '157866-001', 'type': 'Remote Management'}""

","""{'title': 'Hewlett Packard Enterprise Smart Array 641 Controller', 'category': 'Peripheral Controllers', 'subcategory': 'SCSI Array Controllers', 'brand': 'Hewlett Packard Enterprise', 'sku': '291966-B21', 'type': '64-bit, 133MHz PCI-X, single channel'}""

",0
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': 'HP NC340T PCI-X Quad Port Gigabit Server Adapter', 'sku': '391661-B21', 'type': 'Network Adapter'}""

","""{'title': 'HP NC340T PCI-X Quad Port Gigabit Server Adapter', 'category': 'Computer Hardware', 'subcategory': 'Network Adapters', 'brand': 'HP', 'sku': '391661-B21', 'type': 'Server Adapter'}""

",1
"""{'brand': '\""Sun\""', 'category': 'Computers_and_Accessories', 'title': '[xta351073gb10k] XTA-3510-73-GB-10K (540-5629) Sun 73-GB', 'subcategory': '10K Drives', 'sku': 'XTA-3510-73GB-10K', 'type': 'Hard Drive'}""

","""{'title': 'Sun 300GB 10K RPM 3.5-inch Hot-Plug Fibre Channel Hard Drive', 'category': 'Storage Devices', 'subcategory': 'Hard Drives', 'brand': 'Sun Microsystems', 'sku': 'XTA-3510-300GB-10K', 'type': 'Fibre Channel HDD'}""

",0
"""{'category': 'Computers_and_Accessories', 'title': 'TP-LINK TL-SF1008D 8-Port 10/100Mbps Desktop Switch', 'subcategory': 'Network Switches', 'brand': 'TP-LINK', 'sku': 'tlsf1008d', 'type': 'Desktop Switch'}""

","""{'title': 'TP-LINK TL-SF1008D 8-Port 10/100Mbps Desktop Switch', 'category': 'Redes', 'subcategory': 'Switches', 'brand': 'TP-LINK', 'sku': 'TL-SF1008D', 'type': '8-Port 10/100Mbps Desktop Switch'}""

",1
"""{'brand': '\""HP Enterprise\""', 'title': \""['hp658102001']  HP 658102-001 SC Part# -658102-001\"", 'category': 'Computers_and_Accessories', 'subcategory': 'Hard_Drives', 'sku': '658102-001', 'type': 'Hard_Drive'}""

","""{'title': 'HP 2TB 3.5-inch SATA 6G7.2K Hot-Plug Midline Hard Drive', 'category': 'Computer Hard Drives', 'subcategory': 'Internal Hard Drives', 'brand': 'HP', 'sku': '658102-001', 'type': 'Hard Drive'}""

",1
"""{'brand': '\""Sun\""', 'category': 'Computers_and_Accessories', 'title': \""[['xta351073gb10k', 'xta351073gb10k']]\"", 'subcategory': \""[ '73-GB Wholesale XTA-3510-73-GB-10K Price XTA-3510-73GB-10K', 'Description:Sun 73GB 1 10K FCAL Drive for StorEdge 3510 Array', 'Sun Part# XTA-3510-73GB-10K' ]\"", 'sku': '[XTA-3510-73GB-10K]', 'type': 'Hard Disk Drive'}""

","""{'title': 'XTA-3510-73-GB-10K', 'category': 'Storage Drives', 'subcategory': 'FCAL Drives', 'brand': 'Sun', 'sku': 'XTA-3510-73GB-10K', 'type': 'Sun 73GB 1 10K'}""

",1
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': '[\\'359461005\\', \\'359461005\\']  \""359461-005 HP 72.8-GB 10K FC-AL\"", \""Null\"" Price 359461-005-5Pack\"" \""New 359461-005 FC-AL 5 Pack Wholesale  \""Description:5 x StorageWorks 72.8GB 10K Fibre Channel 40 pin 2GB/s HotSwap FCAL Hard DriveGenuine HPE serial number and firmwarePart Number: 238921-B21 Spare Part: 244448-002 Assembly Part: 359461-005 Model: BD0725822B 2-5-2 Part: FE-19980-01', 'subcategory': '10K FC-AL', 'sku': '359461005', 'type': 'Hard Drive'}""

","""{'title': '5 x StorageWorks 72.8GB 10K Fibre Channel 40 pin 2GB/s HotSwap FCAL Hard Drive', 'category': 'Storage', 'subcategory': 'Hard Drives', 'brand': 'HP', 'sku': '359461-001', 'type': 'FC-AL'}""

",0
"""{'brand': 'Apple', 'category': 'Electronics > Cellphones & Accessories > Chargers & Cables', 'subcategory': \""{'/name': 'Charging_Accessories', '/id': 'subcat456'}\"", 'title': 'Apple MD819AM/A 2 Meter Lightning to USB Cable', 'sku': 'MD819AM/A', 'type': 'Accessory'}""

","""{'title': 'Transcend JetFlash 500 - USB flash drive', 'category': 'Computer & Technology', 'subcategory': 'Storage Devices', 'brand': 'Transcend', 'sku': 'TS8GJF500', 'type': 'USB flash drive'}""

",0
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': \""['492131b21']  HP Xeon E5506 2.13GHz DL380 G6\"", 'subcategory': 'Xeon Processors', 'sku': '492131-B21', 'type': 'Processor'}""

","""{'title': 'HP Intel Xeon E5506 DL380 G6', 'category': 'Processors', 'subcategory': 'Intel Xeon E5500 series', 'brand': 'HP', 'sku': '492131-B21', 'type': 'Processor Kit'}""

",1
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': \""['331561041']  '331561-041 HP 512MB DDR RAM PC2700', 'New 331561-041 PC2700 Wholesale Price 331561-041'\"", 'subcategory': 'Server Memory DIMMs', 'sku': '331561-041', 'type': 'RAM'}""

","""{'title': 'HP 1GB PC2700 (1x1GB) Module', 'category': 'Computer Hardware', 'subcategory': 'Memory Modules', 'brand': 'HP', 'sku': '358348-B21', 'type': 'RAM DIMM'}""

",0
"""{'title': 'Scratch & Dent HPE Ethernet 1Gb 4-port 331T Adapter@en', 'subcategory': 'Network Adapters', 'brand': 'HP', 'category': 'Computers_and_Accessories', 'sku': '331T', 'type': 'Network Adapter'}""

","""{'title': 'HP Ethernet 1Gb 4-port 331T Adapter', 'category': 'Computer Hardware', 'subcategory': 'Network Adapters', 'brand': 'HP', 'sku': '647594-B21', 'type': 'Network Adapter'}""

",1
"""{'title': 'Scratch & Dent HPE Ethernet 1Gb 4-port 331T Adapter', 'category': 'Computers_and_Accessories', 'subcategory': 'Network_Adapters', 'brand': 'HPE', 'sku': '331T', 'type': 'Ethernet_Adapter'}""

","""{'title': 'HP REMAN ENET 1GB 4P 331FLR ADAPTER', 'category': 'Ethernet Adapters', 'subcategory': '', 'brand': 'HP', 'sku': '331FLR', 'type': 'Ethernet Adapter'}""

",0
"""{'title': 'Intel Core i5-6400 2.7GHz Quad-Core Processor (Socket LGA1151, Skylake)', 'category': 'Computers_and_Accessories', 'subcategory': 'Processors', 'brand': 'Intel', 'sku': 'BX80662I56400', 'type': 'Processor'}""

","""{'title': 'Intel Core i7-6700', 'category': 'Processors', 'subcategory': 'Intel Core i7', 'brand': 'Intel', 'sku': 'i7-6700', 'type': 'Microprocessor'}""

",0
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': \""['662078b21']  '662078-B21 HP Intel Xeon E5-2650L BL460c G8 (1.8GHz/8-core/20MB/70W) Full Processor Option Kit' \"", 'subcategory': 'Intel Xeon Processors', 'sku': '662078-B21', 'type': 'Processor'}""

","""{'title': 'HP Intel Xeon E5-2603 BL460c G8', 'category': 'Processors', 'subcategory': 'Intel Xeon E5-2600 series', 'brand': 'HP', 'sku': '667805-B21', 'type': 'Processor'}""

",0
"""{'brand': '\""HP Enterprise\""', 'category': 'Computers_and_Accessories', 'title': 'HP 647594-B21 Scratch & Dent Ethernet 1Gb 4-port 331T Adapter', 'subcategory': 'Ethernet Adapters', 'sku': '647594-B21', 'type': 'Ethernet Adapter'}""

","""{'title': 'HP Ethernet 1Gb 4-Port 331T Adapter', 'category': 'Networking Adapters', 'subcategory': 'Ethernet Adapters', 'brand': 'HP', 'sku': '647594-B21', 'type': 'Network Adapter'}""

",1
"""{'category': 'Computers_and_Accessories', 'title': 'TP-LINK TL-SF1008D 8-Port 10/100Mbps Desktop Switch', 'subcategory': 'Network Switches', 'brand': 'TP-LINK', 'sku': 'TL-SF1008D', 'type': 'Desktop Switch'}""

","""{'title': 'TP-Link TL-SG1005D 5-Port Gigabit Desktop Switch', 'category': 'Networking Equipment', 'subcategory': 'Switches', 'brand': 'TP-Link', 'sku': 'TL-SG1005D', 'type': 'Gigabit Desktop Switch'}""

",0
