,output,predict
666,"{""Specialty"": ""Organic""}","{""Specialty"": ""Whole Leaf""}"
667,"{""Flavor"": ""Assam Breakfast""}","{""Flavor"": ""Assam""}"
668,"{""Item form"": ""Sachets""}","{""Item form"": ""Sachets""}"
669,"{""Tea variety"": ""Black Tea""}","{""Tea variety"": ""Black Tea""}"
670,"{""Net content"": ""100 Count""}","{""Net content"": ""100 Count""}"
671,"{""Brand"": ""Gold Kili""}","{""Brand"": ""Gold Kili""}"
672,"{""Item form"": ""Instant""}","{""Item form"": ""Beverage""}"
673,"{""Flavor"": ""Ginger Beverage""}","{""Flavor"": ""Ginger Beverage""}"
674,"{""Net content"": ""12.60 Ounce""}","{""Net content"": ""12.60 Ounce""}"
675,"{""Brand"": ""Twinings""}","{""Brand"": ""Twinings""}"
676,"{""Flavor"": ""Camomile, Honey, and Vanilla""}","{""Flavor"": ""Camomile, Honey, and Vanilla""}"
677,"{""Net content"": ""40 Count""}","{""Net content"": ""40 Count""}"
678,"{""Brand"": ""Salem Botanicals""}","{""Brand"": ""Salem Botanicals""}"
679,"{""Tea variety"": ""Herbal Tea""}","{""Tea variety"": ""Herbal Tea""}"
680,"{""Specialty"": ""Kidney Support""}","{""Specialty"": ""Kidney Support""}"
681,"{""Net content"": ""20 Count""}","{""Net content"": ""20 Count""}"
682,"{""Brand"": ""Traditional Medicinals""}","{""Brand"": ""Traditional Medicinals""}"
683,"{""Specialty"": ""Cardiovascular Support""}","{""Specialty"": ""Cardiovascular Support""}"
684,"{""Tea variety"": ""Hibiscus""}","{""Tea variety"": ""Hibiscus""}"
685,"{""Caffeine content"": ""Caffeine Free""}","{""Caffeine content"": ""Caffeine Free""}"
686,"{""Net content"": ""16 CT""}","{""Net content"": ""16 CT""}"
687,"{""Pack size"": ""Pack of 2""}","{""Pack size"": ""Pack of 2""}"
688,"{""Brand"": ""Luzianne""}","{""Brand"": ""Luzianne""}"
689,"{""Item form"": ""Specially Blended gallon Size Iced Tea Bags""}","{""Item form"": ""Iced Tea Bags""}"
690,"{""Net content"": ""24 Count Box""}","{""Net content"": ""24 Count Box""}"
691,"{""Brand"": ""Yogi Tea""}","{""Brand"": ""Yogi Tea""}"
692,"{""Net content"": ""16""}","{""Net content"": ""16""}"
693,"{""Item form"": ""Tea Bags""}","{""Item form"": ""Tea Bags""}"
694,"{""Flavor"": ""Perfect Energy Raspberry Passion""}","{""Flavor"": ""Perfect Energy Raspberry Passion""}"
695,"{""Pack size"": ""1 Pack""}","{""Pack size"": ""1 Pack""}"
696,"{""Brand"": ""Twining""}","{""Brand"": ""Twining Tea""}"
697,"{""Flavor"": ""Earl Grey""}","{""Flavor"": ""Earl Grey Jasmine""}"
698,"{""Tea variety"": ""Jasmine""}","{""Tea variety"": ""Earl Grey Jasmine""}"
699,"{""Net content"": ""1.41 oz""}","{""Net content"": ""1.41 oz""}"
700,"{""Brand"": ""Snapple""}","{""Brand"": ""Snapple""}"
701,"{""Flavor"": ""Lemon Tea""}","{""Flavor"": ""Lemon Tea""}"
702,"{""Item form"": ""K-cups""}","{""Item form"": ""K-cups""}"
703,"{""Net content"": ""22-count""}","{""Net content"": ""22-count""}"
704,"{""Brand"": ""Bigelow""}","{""Brand"": ""Bigelow""}"
705,"{""Tea variety"": ""Green Tea""}","{""Tea variety"": ""Green Tea""}"
706,"{""Flavor"": ""Wild Blueberry & Acai""}","{""Flavor"": ""Green Tea with Wild Blueberry & Acai""}"
707,"{""Net content"": ""120""}","{""Net content"": ""120 Teabags Total""}"
708,"{""Pack size"": ""Pack of 6""}","{""Pack size"": ""Pack of 6""}"
709,"{""Caffeine content"": ""Caffeinated""}","{""Caffeine content"": ""Caffeinated Green Tea""}"
710,"{""Item form"": ""Teabags""}","{""Item form"": ""Teabags""}"
711,"{""Flavor"": ""Youthberry Wild Orange Blossom""}","{""Flavor"": ""Wild Orange Blossom""}"
712,"{""Item form"": ""Tea Blend""}","{""Item form"": ""Tea Blend""}"
713,"{""Brand"": ""Teavana""}","{""Brand"": ""Teavana""}"
714,"{""Flavor"": ""English Breakfast""}","{""Flavor"": ""English Breakfast""}"
715,"{""Tea variety"": ""Black Tea""}","{""Tea variety"": ""Black Tea""}"
716,"{""Item form"": ""K-Cups""}","{""Item form"": ""K-Cups""}"
717,"{""Brand"": ""Tea of a Kind""}","{""Brand"": ""Tea of a Kind""}"
718,"{""Tea variety"": ""Yerba Mate Tea""}","{""Tea variety"": ""Yerba Mate Tea""}"
719,"{""Flavor"": ""Raspberry""}","{""Flavor"": ""Raspberry""}"
720,"{""Net content"": ""192 Fl Oz""}","{""Net content"": ""192 Fl Oz""}"
721,"{""Pack size"": ""Pack Of 12""}","{""Pack size"": ""Pack Of 12""}"
722,"{""Brand"": ""Arizona""}","{""Brand"": ""Arizona""}"
723,"{""Tea variety"": ""Green Tea""}","{""Tea variety"": ""Green Tea""}"
724,"{""Flavor"": ""Ginseng and Honey""}","{""Flavor"": ""Green Tea with Ginseng and Honey""}"
725,"{""Net content"": ""16 Fl Oz""}","{""Net content"": ""16 Fl Oz""}"
726,"{""Pack size"": ""Pack of 12""}","{""Pack size"": ""Pack of 12""}"
727,"{""Brand"": ""TICK TOCK TEAS""}","{""Brand"": ""TICK TOCK TEAS""}"
728,"{""Item form"": ""Bags""}","{""Item form"": ""Bags""}"
729,"{""Flavor"": ""Earl Grey Rooibos Tea""}","{""Flavor"": ""Earl Grey Rooibos Tea""}"
730,"{""Net content"": ""40 Count""}","{""Net content"": ""40 Count""}"
731,"{""Brand"": ""Diesel""}","{""Brand"": ""Diesel""}"
732,"{""Gender"": ""Men's""}","{""Gender"": ""Men's""}"
733,"{""Model name"": ""Exposure""}","{""Model name"": ""Exposure""}"
734,"{""Shoe type"": ""High-Top Sneaker""}","{""Shoe type"": ""High-Top Sneaker""}"
735,"{""Brand"": ""Florsheim""}","{""Brand"": ""Florsheim""}"
736,"{""Gender"": ""Men's""}","{""Gender"": ""Men's""}"
737,"{""Model name"": ""Milano""}","{""Model name"": ""Milano""}"
738,"{""Shoe type"": ""Slip-On Loafer""}","{""Shoe type"": ""Slip-On Loafer""}"
739,"{""Color"": ""Burgundy""}","{""Color"": ""Burgundy""}"
740,"{""Size"": ""10 D US""}","{""Size"": ""10 D US""}"
741,"{""Brand"": ""Finn Comfort""}","{""Brand"": ""Finn Comfort""}"
742,"{""Gender"": ""Women's""}","{""Gender"": ""Women's""}"
743,"{""Model name"": ""2051-014099""}","{""Model name"": ""2051-014099""}"
744,"{""Brand"": ""Pearl Izumi""}","{""Brand"": ""Pearl Izumi""}"
745,"{""Gender"": ""Men's""}","{""Gender"": ""Men's""}"
746,"{""Model name"": ""X-Alp Low""}","{""Model name"": ""X-Alp Low""}"
747,"{""Size"": ""49""}","{""Size"": ""49""}"
748,"{""Color"": ""Black/Moonlight""}","{""Color"": ""Black/Moonlight""}"
749,"{""Brand"": ""G.H. Bass & Co.""}","{""Brand"": ""G.H. Bass & Co.""}"
750,"{""Gender"": ""Women's""}","{""Gender"": ""Women's""}"
751,"{""Model name"": ""Margie""}","{""Model name"": ""Margie""}"
752,"{""Shoe type"": ""Sandal""}","{""Shoe type"": ""Sandal""}"
753,"{""Brand"": ""Stacy Adams""}","{""Brand"": ""Stacy Adams""}"
754,"{""Gender"": ""Men's""}","{""Gender"": ""Men's""}"
755,"{""Model name"": ""Raynor""}","{""Model name"": ""Raynor""}"
756,"{""Shoe type"": ""Oxford""}","{""Shoe type"": ""Oxford""}"
757,"{""Brand"": ""Fila""}","{""Brand"": ""Fila""}"
758,"{""Gender"": ""Men's""}","{""Gender"": ""Men's""}"
759,"{""Model name"": ""Hometown Extra-M""}","{""Model name"": ""Hometown""}"
760,"{""Color"": ""Black/White/Vintage Red""}","{""Color"": ""Black/White/Vintage Red""}"
761,"{""Size"": ""10 M US""}","{""Size"": ""10 M US""}"
762,"{""Brand"": ""Cole Haan""}","{""Brand"": ""Cole Haan""}"
763,"{""Gender"": ""Men's""}","{""Gender"": ""Men's""}"
764,"{""Model name"": ""Howland Penny, T.Moro Crocodile""}","{""Model name"": ""Howland Penny""}"
765,"{""Size"": ""8 M US""}","{""Size"": ""8 M US""}"
766,"{""Brand"": ""Diesel""}","{""Brand"": ""Diesel""}"
767,"{""Gender"": ""Men's""}","{""Gender"": ""Men's""}"
768,"{""Model name"": ""Runaway""}","{""Model name"": ""Runaway""}"
769,"{""Shoe type"": ""Fashion Sneaker""}","{""Shoe type"": ""Fashion Sneaker""}"
770,"{""Color"": ""White""}","{""Color"": ""White""}"
771,"{""Size"": ""11 M US""}","{""Size"": ""11 M US""}"
772,"{""Brand"": ""Klogs USA""}","{""Brand"": ""Klogs USA""}"
773,"{""Gender"": ""Women's""}","{""Gender"": ""Women's""}"
774,"{""Color"": ""Dusty Black""}","{""Color"": ""Dusty Black""}"
775,"{""Brand"": ""Chaco""}","{""Brand"": ""Chaco""}"
776,"{""Gender"": ""Men's""}","{""Gender"": ""Men's""}"
777,"{""Model name"": ""Z1 Classic""}","{""Model name"": ""Z1 Classic""}"
778,"{""Color"": ""Amp Shamrock""}","{""Color"": ""Amp Shamrock""}"
779,"{""Size"": ""8""}","{""Size"": ""8""}"
780,"{""Brand"": ""Red Wing Heritage""}","{""Brand"": ""Red Wing Heritage""}"
781,"{""Gender"": ""Men's""}","{""Gender"": ""Men's""}"
782,"{""Model name"": ""101""}","{""Model name"": ""Postman""}"
783,"{""Shoe type"": ""Oxford""}","{""Shoe type"": ""Oxford""}"
784,"{""Brand"": ""Florsheim""}","{""Brand"": ""Florsheim""}"
785,"{""Model name"": ""Lakeside Ox""}","{""Model name"": ""Lakeside""}"
786,"{""Color"": ""Brown Nubuck""}","{""Color"": ""Ox Brown Nubuck""}"
787,"{""Size"": ""8""}","{""Size"": ""8""}"
788,"{""Brand"": ""Nike""}","{""Brand"": ""Nike""}"
789,"{""Gender"": ""Men's""}","{""Gender"": ""Men's""}"
790,"{""Model name"": ""Wild Trail""}","{""Model name"": ""Wild Trail""}"
791,"{""Color"": ""Black/Cool Grey/Dark Grey/Metallic Platinum""}","{""Color"": ""Black/Cool Grey/Dark Grey/Metallic Platinum""}"
792,"{""Size"": ""11.5 D - Medium""}","{""Size"": ""11.5 D""}"
793,"{""Brand"": ""Spring Step""}","{""Brand"": ""Spring Step""}"
794,"{""Gender"": ""Women's""}","{""Gender"": ""Women's""}"
795,"{""Model name"": ""Chino""}","{""Model name"": ""Chino""}"
796,"{""Color"": ""Brown""}","{""Color"": ""Brown""}"
797,"{""Size"": ""35 EU/4.5-5 M US""}","{""Size"": ""35 EU/4.5-5 M US""}"
798,"{""Brand"": ""Miz Mooz""}","{""Brand"": ""Miz Mooz""}"
799,"{""Gender"": ""Women's""}","{""Gender"": ""Women's""}"
800,"{""Model name"": ""Panthea""}","{""Model name"": ""Panthea""}"
801,"{""Brand"": ""Sanuk""}","{""Brand"": ""Sanuk""}"
802,"{""Model name"": ""Shuffle""}","{""Model name"": ""Shuffle""}"
803,"{""Brand"": ""Flojos""}","{""Brand"": ""Flojos""}"
804,"{""Gender"": ""Women's""}","{""Gender"": ""Women's""}"
805,"{""Model name"": ""Fiesta""}","{""Model name"": ""Fiesta""}"
806,"{""Color"": ""Black""}","{""Color"": ""Black""}"
807,"{""Size"": ""10 M US""}","{""Size"": ""10 M US""}"
808,"{""Brand"": ""Minnetonka""}","{""Brand"": ""Minnetonka""}"
809,"{""Gender"": ""Men's""}","{""Gender"": ""Men's""}"
810,"{""Material"": ""Moosehide""}","{""Material"": ""Moosehide""}"
811,"{""Model name"": ""Classic""}","{""Model name"": ""Classic""}"
812,"{""Shoe type"": ""Moccasin""}","{""Shoe type"": ""Moccasin""}"
813,"{""Color"": ""Chocolate Moose""}","{""Color"": ""Chocolate Moose""}"
814,"{""Size"": ""8.5 M US""}","{""Size"": ""8.5 M US""}"
815,"{""Brand"": ""Kenneth Cole REACTION""}","{""Brand"": ""Kenneth Cole REACTION""}"
816,"{""Gender"": ""Men's""}","{""Gender"": ""Men's""}"
817,"{""Model name"": ""Sim-Plicity""}","{""Model name"": ""Sim-Plicity""}"
818,"{""Shoe type"": ""Oxford""}","{""Shoe type"": ""Oxford""}"
819,"{""Color"": ""Black""}","{""Color"": ""Black""}"
820,"{""Size"": ""13""}","{""Size"": ""13""}"
821,"{""Brand"": ""Franco Sarto""}","{""Brand"": ""Franco Sarto""}"
822,"{""Gender"": ""Women's""}","{""Gender"": ""Women's""}"
823,"{""Model name"": ""Bocca""}","{""Model name"": ""Bocca""}"
824,"{""Shoe type"": ""Loafer""}","{""Shoe type"": ""Loafer""}"
825,"{""Color"": ""Black""}","{""Color"": ""Black""}"
826,"{""Size"": ""10.5 M""}","{""Size"": ""10.5 M""}"
827,"{""Brand"": ""SJP by Sarah Jessica Parker""}","{""Brand"": ""SJP""}"
828,"{""Gender"": ""Women's""}","{""Gender"": ""Women's""}"
829,"{""Model name"": ""Fawn""}","{""Model name"": ""Fawn""}"
830,"{""Shoe type"": ""Pointed Toe Dress Pump""}","{""Shoe type"": ""Pointed Toe Dress Pump""}"
831,"{""Color"": ""Candy""}","{""Color"": ""Candy""}"
832,"{""Size"": ""6.5 Medium US""}","{""Size"": ""6.5 Medium US""}"
833,"{""Brand"": ""Clarks""}","{""Brand"": ""Clarks""}"
834,"{""Gender"": ""Women's""}","{""Gender"": ""Women's""}"
835,"{""Model name"": ""Wave.Cruise""}","{""Model name"": ""Wave.Cruise""}"
836,"{""Shoe type"": ""Mary Jane""}","{""Shoe type"": ""Mary Jane""}"
837,"{""Brand"": ""Kenneth Cole REACTION""}","{""Brand"": ""Kenneth Cole REACTION""}"
838,"{""Gender"": ""Men's""}","{""Gender"": ""Men's""}"
839,"{""Model name"": ""Punchual""}","{""Model name"": ""Punchual""}"
840,"{""Shoe type"": ""Slip On Loafer""}","{""Shoe type"": ""Slip On Loafer""}"
841,"{""Color"": ""Whiskey""}","{""Color"": ""Whiskey""}"
842,"{""Size"": ""9.5""}","{""Size"": ""9.5""}"
843,"{""Brand"": ""Ellie Shoes""}","{""Brand"": ""Ellie Shoes""}"
844,"{""Gender"": ""Women's""}","{""Gender"": ""Women's""}"
845,"{""Model name"": ""557-eden""}","{""Model name"": ""557-eden""}"
846,"{""Color"": ""Black""}","{""Color"": ""Black""}"
847,"{""Size"": ""12 M US""}","{""Size"": ""12 M US""}"
848,"{""Brand"": ""Georgia""}","{""Brand"": ""Georgia""}"
849,"{""Gender"": ""Men's""}","{""Gender"": ""Men's""}"
850,"{""Model name"": ""G6152""}","{""Model name"": ""G6152""}"
851,"{""Shoe type"": ""Mid Calf Boot""}","{""Shoe type"": ""Mid Calf Boot""}"
852,"{""Color"": ""barracuda gold""}","{""Color"": ""barracuda gold""}"
853,"{""Size"": ""13 M US""}","{""Size"": ""13 M US""}"
854,"{""Brand"": ""The Highest Heel""}","{""Brand"": ""Classic""}"
855,"{""Gender"": ""womens""}","{""Gender"": ""womens""}"
856,"{""Model name"": ""Classic""}","{""Model name"": ""Classic""}"
857,"{""Shoe type"": ""4\"" Pump,""}","{""Shoe type"": ""Pump""}"
858,"{""Color"": ""Gold Metallic""}","{""Color"": ""Gold Metallic""}"
859,"{""Size"": ""6 US""}","{""Size"": ""6 US""}"
860,"{""Brand"": ""CL by Chinese Laundry""}","{""Brand"": ""Chinese Laundry""}"
861,"{""Gender"": ""Women's""}","{""Gender"": ""Women's""}"
862,"{""Model name"": ""Sonnet Vitello""}","{""Model name"": ""Sonnet""}"
863,"{""Shoe type"": ""Pump""}","{""Shoe type"": ""Pump""}"
864,"{""Brand"": ""Foamtreads""}","{""Brand"": ""Foamtreads""}"
865,"{""Gender"": ""Women's""}","{""Gender"": ""Women's""}"
866,"{""Model name"": ""CODDELSN""}","{""Model name"": ""CODDELSN""}"
867,"{""Color"": ""Mauve""}","{""Color"": ""Mauve""}"
868,"{""Size"": ""8.5 B US""}","{""Size"": ""8.5 B US""}"
869,"{""Brand"": ""Sanuk""}","{""Brand"": ""Sanuk""}"
870,"{""Model name"": ""Chiba""}","{""Model name"": ""Chiba""}"
871,"{""Color"": ""Black""}","{""Color"": ""Black""}"
872,"{""Size"": ""10""}","{""Size"": ""10""}"
873,"{""Brand"": ""Minnetonka""}","{""Brand"": ""Minnetonka""}"
874,"{""Gender"": ""Men's""}","{""Gender"": ""Men's""}"
875,"{""Material"": ""Moosehide""}","{""Material"": ""Moosehide""}"
876,"{""Shoe type"": ""Classic Moccasin""}","{""Shoe type"": ""Moccasin""}"
877,"{""Color"": ""Natural Moose""}","{""Color"": ""Natural Moose""}"
878,"{""Size"": ""10.5 M US""}","{""Size"": ""10.5 M US""}"
879,"{""Brand"": ""Allen Edmonds""}","{""Brand"": ""Allen Edmonds""}"
880,"{""Gender"": ""Men's""}","{""Gender"": ""Men's""}"
881,"{""Model name"": ""Grayson""}","{""Model name"": ""Grayson""}"
882,"{""Shoe type"": ""Tassel Loafer""}","{""Shoe type"": ""Tassel Loafer""}"
883,"{""Color"": ""Black""}","{""Color"": ""Black""}"
884,"{""Size"": ""9 D""}","{""Size"": ""9 D""}"
885,"{""Brand"": ""Donald J Pliner""}","{""Brand"": ""Donald J Pliner""}"
886,"{""Gender"": ""Womens""}","{""Gender"": ""Womens""}"
887,"{""Model name"": ""Honey -26""}","{""Model name"": ""Honey""}"
888,"{""Shoe type"": ""Closed Toe Loafers""}","{""Shoe type"": ""Closed Toe Loafers""}"
889,"{""Color"": ""Black""}","{""Color"": ""Black""}"
890,"{""Brand"": ""Trotters""}","{""Brand"": ""Trotters""}"
891,"{""Gender"": ""Women's""}","{""Gender"": ""Women's""}"
892,"{""Model name"": ""Lauren""}","{""Model name"": ""Lauren""}"
893,"{""Shoe type"": ""Dress Wedge""}","{""Shoe type"": ""Dress Wedge""}"
894,"{""Color"": ""Black""}","{""Color"": ""Black""}"
895,"{""Size"": ""7 N US""}","{""Size"": ""7 N US""}"
896,"{""Brand"": ""Anne Klein""}","{""Brand"": ""Anne Klein""}"
897,"{""Gender"": ""Women's""}","{""Gender"": ""Women's""}"
898,"{""Model name"": ""Fabulist""}","{""Model name"": ""Fabulist""}"
899,"{""Material"": ""Leather""}","{""Material"": ""Leather""}"
900,"{""Color"": ""Black""}","{""Color"": ""Black""}"
901,"{""Size"": ""7.5 M US""}","{""Size"": ""7.5 M US""}"
902,"{""Brand"": ""Cole Haan""}","{""Brand"": ""Cole Haan""}"
903,"{""Gender"": ""Men's""}","{""Gender"": ""Men's""}"
904,"{""Model name"": ""Pinch Penny""}","{""Model name"": ""Pinch""}"
905,"{""Shoe type"": ""Loafer""}","{""Shoe type"": ""Penny Loafer""}"
906,"{""Color"": ""Black""}","{""Color"": ""Black""}"
907,"{""Size"": ""11 D US""}","{""Size"": ""11 D US""}"
908,"{""Brand"": ""Skechers""}","{""Brand"": ""Skechers""}"
909,"{""Gender"": ""Women's""}","{""Gender"": ""Women's""}"
910,"{""Model name"": ""Parties-Mate""}","{""Model name"": ""Parties-Mate""}"
911,"{""Shoe type"": ""Oxford""}","{""Shoe type"": ""Oxford""}"
912,"{""Color"": ""Chocolate""}","{""Color"": ""Chocolate Suede Leather""}"
913,"{""Material"": ""Suede Leather""}","{""Material"": ""Chocolate Suede Leather""}"
914,"{""Size"": ""5.5 M US""}","{""Size"": ""5.5 M US""}"
915,"{""Brand"": ""Ellie Shoes""}","{""Brand"": ""Ellie Shoes""}"
916,"{""Gender"": ""Women's""}","{""Gender"": ""Women's""}"
917,"{""Model name"": ""8401""}","{""Model name"": ""8401""}"
918,"{""Color"": ""Black""}","{""Color"": ""Black""}"
919,"{""Size"": ""5 M US""}","{""Size"": ""5 M US""}"
920,"{""Brand"": ""Rockport""}","{""Brand"": ""Rockport""}"
921,"{""Gender"": ""Women's""}","{""Gender"": ""Women's""}"
922,"{""Model name"": ""World Tour Classic""}","{""Model name"": ""World Tour Classic""}"
923,"{""Sport"": ""Walking""}","{""Sport"": ""Walking""}"
924,"{""Color"": ""Chocolate""}","{""Color"": ""Chocolate""}"
925,"{""Size"": ""5 M US""}","{""Size"": ""5 M US""}"
926,"{""Brand"": ""Nike""}","{""Brand"": ""Nike Golf""}"
927,"{""Sport"": ""Golf""}","{""Sport"": ""Golf""}"
928,"{""Gender"": ""Men's""}","{""Gender"": ""Men's""}"
929,"{""Model name"": ""Heritage-M""}","{""Model name"": ""Heritage-M""}"
930,"{""Color"": ""White/Metallic Silver/Black""}","{""Color"": ""White/Metallic Silver/Black""}"
931,"{""Size"": ""13 W US""}","{""Size"": ""13 W US""}"
932,"{""Brand"": ""TOMS""}","{""Brand"": ""TOMS""}"
933,"{""Gender"": ""Womens""}","{""Gender"": ""Womens""}"
934,"{""Model name"": ""001001B07-BLK""}","{""Model name"": ""Classics""}"
935,"{""Color"": ""Black""}","{""Color"": ""Black Canvas""}"
936,"{""Material"": ""Canvas""}","{""Material"": ""Canvas""}"
937,"{""Size"": ""5""}","{""Size"": ""Womens 5""}"
938,"{""Brand"": ""Dockers""}","{""Brand"": ""Dockers""}"
939,"{""Gender"": ""Men's""}","{""Gender"": ""Men's""}"
940,"{""Model name"": ""Castaway""}","{""Model name"": ""Castaway""}"
941,"{""Shoe type"": ""Boat Shoe""}","{""Shoe type"": ""Boat Shoe""}"
942,"{""Color"": ""Raisin""}","{""Color"": ""Raisin""}"
943,"{""Size"": ""14 W US""}","{""Size"": ""14 W US""}"
944,"{""Brand"": ""Cole Haan""}","{""Brand"": ""Cole Haan""}"
945,"{""Gender"": ""Men's""}","{""Gender"": ""Men's""}"
946,"{""Model name"": ""Gunnison Driver""}","{""Model name"": ""Gunnison""}"
947,"{""Color"": ""Brown""}","{""Color"": ""Brown""}"
948,"{""Size"": ""9 D US""}","{""Size"": ""9 D US""}"
949,"{""Brand"": ""Diesel""}","{""Brand"": ""Diesel""}"
950,"{""Gender"": ""Men's""}","{""Gender"": ""Men's""}"
951,"{""Model name"": ""Pass On""}","{""Model name"": ""Pass On""}"
952,"{""Color"": ""Black/Silver""}","{""Color"": ""Black/Silver""}"
953,"{""Size"": ""7 M US""}","{""Size"": ""7 M US""}"
954,"{""Brand"": ""Calvin Klein""}","{""Brand"": ""Calvin Klein""}"
955,"{""Gender"": ""Men's""}","{""Gender"": ""Men's""}"
956,"{""Model name"": ""Merl Suede""}","{""Model name"": ""Merl""}"
957,"{""Color"": ""Navy""}","{""Color"": ""Navy""}"
958,"{""Size"": ""9.5 M US""}","{""Size"": ""9.5 M US""}"
959,"{""Brand"": ""Saucony""}","{""Brand"": ""Saucony""}"
960,"{""Gender"": ""Women's""}","{""Gender"": ""Women's""}"
961,"{""Model name"": ""Kinvara 11""}","{""Model name"": ""Kinvara 11""}"
962,"{""Color"": ""Aqu/Blu""}","{""Color"": ""Aqu/Blu""}"
963,"{""Size"": ""9 Wide""}","{""Size"": ""9 Wide""}"
964,"{""Brand"": ""Mephisto""}","{""Brand"": ""Mephisto""}"
965,"{""Gender"": ""Men's""}","{""Gender"": ""Men's""}"
966,"{""Model name"": ""Hurrikan""}","{""Model name"": ""Hurrikan""}"
967,"{""Shoe type"": ""Moccasin""}","{""Shoe type"": ""Moccasin""}"
968,"{""Brand"": ""Dansko""}","{""Brand"": ""Dansko""}"
969,"{""Model name"": ""Regular""}","{""Model name"": ""Wayne""}"
970,"{""Color"": ""Black""}","{""Color"": ""Black Full-Grain Leather""}"
971,"{""Material"": ""Full-Grain Leather""}","{""Material"": ""Full-Grain Leather""}"
972,"{""Size"": ""41 (US Men's 7.5-8)""}","{""Size"": ""41 (US Men's 7.5-8)""}"
973,"{""Brand"": ""Australian Gold""}","{""Brand"": ""Australian Gold""}"
974,"{""Specialty"": ""Water Resistant""}","{""Specialty"": ""Broad Spectrum""}"
975,"{""Item form"": ""Spray""}","{""Item form"": ""Spray""}"
976,"{""Protection level"": ""Broad Spectrum""}","{""Protection level"": ""Broad Spectrum | Water Resistant""}"
977,"{""Net content"": ""6 Ounce""}","{""Net content"": ""6 Ounce""}"
978,"{""Brand"": ""NO-AD""}","{""Brand"": ""NO-AD""}"
979,"{""Item form"": ""Lotion""}","{""Item form"": ""Lotion""}"
980,"{""Protection level"": ""SPF 45""}","{""Protection level"": ""SPF 45""}"
981,"{""Net content"": ""16 oz""}","{""Net content"": ""16 oz""}"
982,"{""Brand"": ""Epionce""}","{""Brand"": ""Epionce""}"
983,"{""Item form"": ""Daily Shield Lotion""}","{""Item form"": ""Lotion""}"
984,"{""Specialty"": ""Tinted""}","{""Specialty"": ""Daily Shield""}"
985,"{""Protection level"": ""SPF 50""}","{""Protection level"": ""Daily Shield Lotion Tinted SPF 50""}"
986,"{""Net content"": ""1.7 Fl Oz""}","{""Net content"": ""1.7 Fl Oz""}"
987,"{""Brand"": ""Hello Bello""}","{""Brand"": ""Hello Bello""}"
988,"{""Item form"": ""Lotion""}","{""Item form"": ""Lotion""}"
989,"{""Net content"": ""3oz""}","{""Net content"": ""3oz""}"
990,"{""Brand"": ""Hawaiian Tropic""}","{""Brand"": ""Hawaiian Tropic""}"
991,"{""Specialty"": ""Lightweight Sun Protection""}","{""Specialty"": ""Antioxidant+""}"
992,"{""Item form"": ""Lotion""}","{""Item form"": ""Lotion""}"
993,"{""Protection level"": ""SPF 50""}","{""Protection level"": ""Broad Spectrum, SPF 50""}"
994,"{""Net content"": ""6 Ounces""}","{""Net content"": ""6 Ounces""}"
995,"{""Brand"": ""THANKYOU FARMER""}","{""Brand"": ""THANKYOU FARMER""}"
996,"{""Item form"": ""Water Sun Cream""}","{""Item form"": ""Sun Cream""}"
997,"{""Net content"": ""1.75 Fl Oz (50ml)""}","{""Net content"": ""50ml""}"
998,"{""Brand"": ""Banana Boat""}","{""Brand"": ""Banana Boat""}"
999,"{""Age"": ""Kids""}","{""Age"": ""Kids""}"
1000,"{""Specialty"": ""Reef Friendly""}","{""Specialty"": ""Reef Friendly""}"
1001,"{""Item form"": ""Spray""}","{""Item form"": ""Sunscreen Spray""}"
1002,"{""Protection level"": ""SPF 50""}","{""Protection level"": ""SPF 50""}"
1003,"{""Net content"": ""9.5oz""}","{""Net content"": ""9.5oz""}"
1004,"{""Brand"": ""Goddess Garden""}","{""Brand"": ""Goddess Garden""}"
1005,"{""Specialty"": ""Mineral""}","{""Specialty"": ""Mineral Sunscreen""}"
1006,"{""Protection level"": ""SPF 50""}","{""Protection level"": ""SPF 50""}"
1007,"{""Item form"": ""Sunscreen Stick""}","{""Item form"": ""Stick""}"
1008,"{""Pack size"": ""1 Unit""}","{""Pack size"": ""1 Unit""}"
1009,"{""Brand"": ""La Roche-Posay""}","{""Brand"": ""La Roche-Posay""}"
1010,"{""Specialty"": ""Anti-Aging Primer with Sunscreen""}","{""Specialty"": ""Anti-Aging""}"
1011,"{""Protection level"": ""50""}","{""Protection level"": ""50""}"
1012,"{""Net content"": ""1.35 Fl Oz""}","{""Net content"": ""1.35 Fl Oz""}"
1013,"{""Brand"": ""Blue Lizard""}","{""Brand"": ""Blue Lizard""}"
1014,"{""Age"": ""Kids""}","{""Age"": ""Kids""}"
1015,"{""Specialty"": ""Easy to Apply""}","{""Specialty"": ""Fragrance Free""}"
1016,"{""Item form"": ""Stick""}","{""Item form"": ""Stick""}"
1017,"{""Protection level"": ""UVA/UVB Protection""}","{""Protection level"": ""SPF 50+""}"
1018,"{""Scent"": ""Fragrance Free""}","{""Scent"": ""Fragrance Free""}"
1019,"{""Net content"": ""5 oz""}","{""Net content"": ""5 oz""}"
1020,"{""Brand"": ""Alba Botanica""}","{""Brand"": ""Alba Botanica""}"
1021,"{""Item form"": ""Lotion""}","{""Item form"": ""Lotion""}"
1022,"{""Protection level"": ""SPF 45""}","{""Protection level"": ""SPF 45""}"
